Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2022-12-08,2956.39990234375,2982.9149402110297,2946.605591813029,2964.7381854060955,1285619
2022-12-09,2905.39892578125,2977.1791964798053,2890.9282679261296,2977.1791964798053,1797896
2022-12-12,2899.839599609375,2908.2662028382256,2855.412786108966,2872.530528925923,1527610
2022-12-13,2940.120361328125,2943.958509197416,2883.3844058485947,2891.6785277132994,1378016
2022-12-14,2969.458984375,2979.73842222779,2947.88504703309,2954.8558406430157,1213311
2022-12-15,2916.296630859375,2968.9294722548675,2910.869971774407,2963.6794580212227,1415694
2022-12-16,2859.075439453125,2904.7377043992556,2845.7958391238103,2889.7375400691258,2703680
2022-12-19,2825.369384765625,2863.7079990716397,2818.7075036309825,2847.384289941205,2120965
2022-12-20,2862.340087890625,2866.7960620653575,2791.4863286526675,2822.589610027799,1529971
2022-12-21,2884.046142578125,2896.840399494086,2858.8546488077627,2866.7959117211176,1432566
2022-12-22,2876.2373046875,2906.5023847469665,2863.3549400669413,2906.5023847469665,1384101
2022-12-23,2848.5751953125,2882.54615313989,2838.56029430426,2838.56029430426,1360281
2022-12-26,2870.237060546875,2887.09027146601,2845.6633927147495,2848.575232221792,870157
2022-12-27,2876.060791015625,2888.678618824853,2851.3546391063023,2884.619664842959,835883
2022-12-28,2873.943115234375,2881.884378094464,2846.501554071851,2867.5018256081944,910795
2022-12-29,2884.222412109375,2886.6489089761594,2848.2661403561187,2851.00155026507,1037927
2022-12-30,2873.58984375,2910.9138197149614,2864.325037715745,2899.487268690152,1163131
2023-01-02,2877.78125,2882.546136946802,2854.6192334296225,2877.3842299429016,709547
2023-01-03,2921.811279296875,2929.443629089992,2863.531190519576,2869.4429764459805,1245178
2023-01-04,2924.722900390625,2935.9290769595705,2899.6197292688294,2917.708161297688,1231668
2023-01-05,2921.5908203125,2944.708676788832,2895.8698218927307,2938.4438163122472,1826057
2023-01-06,2833.75146484375,2913.1640936237372,2823.560134399543,2911.7963885995287,2488376
2023-01-09,2929.3994140625,2935.6201129314486,2842.221953738348,2849.148585709542,2885060
2023-01-10,2899.796142578125,2910.0316341301827,2850.119304301601,2898.5609212000154,3864655
2023-01-11,2937.119873046875,2955.4730552710416,2886.3398704670703,2903.0608113950348,2720512
2023-01-12,2942.10498046875,2955.9138650432164,2925.516525246498,2937.3842557399607,2250391
2023-01-13,2977.576171875,2981.502641592047,2916.207821977424,2949.649271801032,1742837
2023-01-16,3008.710205078125,3025.8110015993384,2976.2231200624447,2993.323916583658,1843607
2023-01-17,3048.731689453125,3051.8000456677064,2996.932936698751,3005.0547061748994,1688475
2023-01-18,3059.200439453125,3076.3012356043387,3043.1825020489086,3050.1762493662427,2421189
2023-01-19,3043.948974609375,3056.4925079352392,3033.0296188870207,3050.1755762684115,1585044
2023-01-20,3034.925537109375,3063.3966813383663,3028.1573943638814,3036.640045144708,1529349
2023-01-23,3081.67041015625,3085.370416009231,3028.1571422247093,3057.3954283238595,1067916
2023-01-24,3100.982421875,3115.1051909529156,3083.8364610513177,3090.7850432164355,1387863
2023-01-25,3095.071533203125,3099.80923290407,3072.736663184384,3091.055812758132,874110
2023-01-27,3078.1962890625,3109.7357881786565,3052.251743528508,3091.6874086767493,1785879
2023-01-30,3098.5908203125,3120.9708549193124,3055.1845998762938,3086.272889450756,1953798
2023-01-31,3030.954833984375,3112.4433186610536,3024.0062513288462,3112.4433186610536,2820375
2023-02-01,3075.760009765625,3085.3706843730665,3027.6158660636556,3034.835218352332,2205161
2023-02-02,3122.73095703125,3130.4918493970354,3086.3636436537604,3092.590247299983,1813847
2023-02-03,3142.49365234375,3162.0761001103447,3115.9624021902155,3162.0761001103447,1804469
2023-02-06,3122.32470703125,3134.236594271582,3101.4789594399563,3134.236594271582,1138714
2023-02-07,3133.695068359375,3152.149492409252,3123.632964557196,3130.4011068970385,1455647
2023-02-08,3176.60498046875,3194.4726991238244,3138.658220197554,3138.658220197554,1986946
2023-02-09,3195.33056640625,3201.421894965321,3163.249525265047,3172.0029459457633,1655427
2023-02-10,3192.3525390625,3196.6841945451315,3165.821286929602,3176.5150407476153,1187821
2023-02-13,3142.583740234375,3202.6849319015614,3134.461969485681,3202.6849319015614,1087939
2023-02-14,3158.556884765625,3180.8917554026953,3153.954459659008,3162.9786498154,1579818
2023-02-15,3177.101318359375,3181.929348066534,3122.504969647513,3146.7350075745903,1429449
2023-02-16,3210.851806640625,3226.147763863208,3182.831654026723,3183.012093754283,1618931
2023-02-17,3159.504638671875,3193.5709607193885,3149.4427535317286,3182.0651168490363,1061369
2023-02-20,3147.005859375,3178.319754975871,3135.951226496393,3160.2713747659004,1296082
2023-02-21,3114.247802734375,3166.497771917962,3108.6076842854936,3153.0518176626792,1139541
2023-02-22,3069.62353515625,3110.638436535389,3063.712646370074,3081.7158621873755,1218430
2023-02-23,3080.677978515625,3115.5112191854573,3075.443904333321,3087.175351151494,1441570
2023-02-24,3068.630615234375,3098.861651446193,3052.2517986673643,3088.5289980581183,977592
2023-02-27,3006.724609375,3059.200182190444,2992.421181163278,3059.200182190444,1128022
2023-02-28,2989.578857421875,3061.0052327901076,2977.892355176233,3003.701626574845,4116217
2023-03-01,3055.320068359375,3058.2980952242915,2991.5190869485177,2998.7384391945475,1669307
2023-03-02,2997.339599609375,3041.0617569146098,2994.2262980645087,3033.030315791083,1556538
2023-03-03,3016.019775390625,3030.3232056286283,3006.0482210242776,3026.713529386069,1043190
2023-03-06,3042.8212890625,3072.691222785889,3031.2251179450036,3033.8420446565137,1334132
2023-03-08,3059.561279296875,3064.614913806922,3005.8224042793245,3035.7375059029696,1844590
2023-03-09,3011.23681640625,3054.68820151513,3005.8223026074047,3054.68820151513,1648500
2023-03-10,3005.957275390625,3011.597393364564,2968.958101481584,2989.623405611254,1024404
2023-03-13,2961.693603515625,3040.971190367257,2952.714579709819,3007.762131470913,1901233
2023-03-14,2901.23193359375,2981.9532694589166,2896.2234640568317,2959.9343338825,2670334
2023-03-15,2886.747314453125,2942.201124108441,2880.5207130686254,2932.8610017146093,1780522
2023-03-16,2874.203857421875,2905.6080755004514,2862.4724131058674,2894.959489673273,1901060
2023-03-17,2869.060546875,2907.0522516200167,2837.205114597425,2843.0708376396906,6739966
2023-03-20,2836.573486328125,2860.3520931076205,2793.031772654829,2860.3520931076205,2289468
2023-03-21,2803.00341796875,2848.7108468749984,2795.1973623365025,2836.5733568003143,1815297
2023-03-22,2825.29296875,2836.753644037391,2803.0032673043625,2824.6161546151097,1123939
2023-03-23,2819.743408203125,2839.326076534462,2798.4012872223343,2810.944823053039,1372218
2023-03-24,2815.998291015625,2860.668028367099,2802.9132164379207,2841.6269006823486,1329577
2023-03-27,2817.622802734375,2845.1014163917093,2802.9133294148437,2829.083479625092,1524217
2023-03-28,2811.847412109375,2842.2139451414596,2806.6585026044622,2821.8643516283278,1303530
2023-03-29,2832.6025390625,2842.619476774167,2801.1985382394446,2823.6686802623394,1740616
2023-03-31,2893.06494140625,2899.472204338833,2844.424646148771,2878.671402631456,2382581
2023-04-03,2887.74072265625,2910.256032039784,2864.0522245407105,2910.256032039784,1521830
2023-04-05,2923.6572265625,2945.8116578814243,2874.655829017467,2874.655829017467,2655065
2023-04-06,2906.4208984375,2939.494687765259,2901.277154078457,2910.3013442933197,1703464
2023-04-10,2944.95361328125,2952.7145035874473,2901.2766286777637,2905.788722968087,2203187
2023-04-11,2900.1943359375,2953.572333679193,2880.6568316583844,2945.4957273871946,2348779
2023-04-12,2925.326171875,2942.742900903807,2886.8380934850798,2912.9630768697316,2417727
2023-04-13,2877.67919921875,2914.813656593064,2869.692702156639,2896.7652748184937,4174070
2023-04-17,2833.144287109375,2854.7120118386847,2770.6517749633886,2828.2713129172603,5505048
2023-04-18,2825.248291015625,2848.801515098883,2807.064636248936,2847.086786804494,2617302
2023-04-19,2788.11376953125,2833.595598009388,2771.779897861731,2825.2482224420037,3298034
2023-04-20,2801.830078125,2809.229868601423,2777.645208980141,2788.474235136009,2419999
2023-04-21,2852.411376953125,2855.6599533822787,2798.22106827922,2806.5232795765946,1929184
2023-04-24,2865.0,2870.5497889454005,2821.097181701511,2843.612712906917,1640676
2023-04-25,2866.082763671875,2879.7994885025946,2840.3638219953486,2872.3996967152325,2024090
2023-04-26,2886.0712890625,2895.3210839802464,2870.5948910586885,2870.5948910586885,2000029
2023-04-27,2876.86669921875,2887.0189132942296,2861.2548059548058,2874.204607146831,2434446
2023-04-28,2905.112060546875,2912.3314117884297,2884.356425727405,2888.1013760571154,2931312
2023-05-02,2905.247314453125,2919.3251374002,2896.7646649318835,2919.3251374002,2321159
2023-05-03,2869.601806640625,2902.179217450923,2863.5104789920574,2902.179217450923,2468285
2023-05-04,2906.4208984375,2909.8049697680735,2867.8876502834637,2869.827763052802,1953253
2023-05-05,2915.445068359375,2927.44728532503,2896.8102038222487,2905.78922896011,1710027
2023-05-08,2933.403076171875,2937.238356642924,2915.9863466752167,2928.349442012585,928235
2023-05-09,2962.867431640625,2976.1781130132586,2929.2523210554996,2935.208375084693,1107375
2023-05-10,2966.070556640625,2983.848165339088,2947.345364010718,2968.9582531273554,1559987
2023-05-11,2961.8740234375,2986.7357075154237,2952.7145599800533,2986.1040583661356,1719623
2023-05-12,2954.790771484375,2968.95870665941,2941.886134866163,2959.1673717339913,1027479
2023-05-15,2937.418701171875,2970.7630356526083,2931.372538570999,2963.5436844116543,1150390
2023-05-16,2940.21630859375,2964.446346309158,2933.2677265181874,2938.456635647952,986306
2023-05-17,2895.591796875,2959.93431554151,2886.161562402632,2938.2310945607733,1588815
2023-05-18,2887.605224609375,2913.8654825847825,2883.228404788249,2911.1582258666713,1369364
2023-05-19,2908.361083984375,2918.8741769245094,2890.4931442019483,2896.764912019686,1152449
2023-05-22,2976.809814453125,2985.6084005993453,2903.12738372472,2914.813666901652,1333243
2023-05-23,2975.320556640625,3003.2052151323046,2969.048788762343,2983.397162487744,1687418
2023-05-24,2981.005859375,2993.5042301988665,2956.324611866416,2956.324611866416,1016555
2023-05-25,2972.116943359375,2983.3971807335947,2948.293170151878,2972.5681528543437,1374917
2023-05-26,3004.062255859375,3012.8608403328844,2969.8606669045807,2972.1167142054805,1791115
2023-05-29,2996.346923828125,3042.9567756365113,2988.8116372799896,3032.84972720672,1210372
2023-05-30,2992.6015625,3002.302565838326,2979.200773799653,2991.5187038651916,1344224
2023-05-31,2968.507568359375,3002.979933206516,2946.5335755997253,2986.104740447233,5815424
2023-06-01,2999.640625,3014.0793283694343,2975.7265225443743,2990.6164353941035,1177314
2023-06-02,2983.035888671875,3010.3790040313665,2975.681042730873,3001.670750109788,2030661
2023-06-05,2967.965576171875,3002.347826057909,2964.491395428479,2991.518798732182,1861468
2023-06-06,2916.888671875,2967.920505036819,2906.3304147456515,2959.9340095974917,2022849
2023-06-07,2955.331787109375,2958.8965182829807,2924.739872252775,2935.568899857537,1567196
2023-06-08,2920.6337890625,2950.9099891306146,2917.520487724549,2942.7882185183284,1759366
2023-06-09,2896.13330078125,2932.8617095107734,2892.5687898438873,2928.3496145730646,1775689
2023-06-12,2930.064208984375,2936.8323515906563,2897.6674545025,2901.2771305591828,2324605
2023-06-13,2927.176513671875,2946.398082746791,2922.9351883665713,2941.885987673672,1371928
2023-06-14,2933.8095703125,2938.141225924814,2911.0686537442966,2927.176702001411,1658544
2023-06-15,2924.036376953125,2952.3557023297635,2918.308810597265,2950.4011606002655,2273810
2023-06-16,2886.398193359375,2908.671889511213,2869.2157165388,2906.490065201059,4156189
2023-06-19,2918.67236328125,2922.763450383881,2886.4892335228265,2900.126190531596,1468186
2023-06-20,2934.400390625,2938.7642612974137,2910.1721522414337,2921.9453475049922,1528452
2023-06-21,2962.12841796875,2965.0375906543964,2930.9907039438817,2954.673593600641,1645987
2023-06-22,2944.21923828125,2970.7203046003756,2936.5826305677556,2963.7655447882894,1529603
2023-06-23,2924.08154296875,2954.1281240159633,2917.535626765662,2943.1277797551047,1119505
2023-06-26,2899.8076171875,2921.8540288219324,2884.670685198081,2913.762857251765,1978803
2023-06-27,2906.80810546875,2917.9902315635795,2893.1256488765357,2911.035472947951,863542
2023-06-28,2923.26318359375,2937.354704231224,2903.2168146828576,2916.4902067752564,1575872
2023-06-30,3002.17578125,3009.2215416572035,2922.036027465169,2927.3998078961313,2672406
2023-07-03,2974.947509765625,3017.2220741820643,2971.720052392161,3013.130987303054,1687264
2023-07-04,3008.176025390625,3013.7670882199945,2979.4929186666623,2991.0388296361334,1656681
2023-07-05,3018.267578125,3026.495253047851,3004.676122356007,3018.31307903841,1453008
2023-07-06,3020.948486328125,3025.9942030512034,3001.9477549774083,3006.084341550584,1848238
2023-07-07,3026.722412109375,3051.859779118901,3001.948608480936,3001.948608480936,1789326
2023-07-10,2974.629150390625,3022.6312796193856,2968.4925202267236,3022.6312796193856,1407431
2023-07-11,2975.038330078125,2995.5847665765177,2964.4925502644905,2995.5847665765177,1110172
2023-07-12,2963.674072265625,2990.266136197233,2954.764772000077,2982.811311383607,1515240
2023-07-13,3036.99560546875,3061.4511244735218,2975.3565198894707,2985.5842369007783,4585146
2023-07-14,3195.275146484375,3204.5484543463,3047.4051722401337,3059.2238677171986,6306101
2023-07-17,3174.410400390625,3227.3217423976093,3161.0917295383088,3191.0475301955958,2743228
2023-07-18,3179.0927734375,3203.775575367843,3150.1368810015824,3160.1373155444444,2600090
2023-07-19,3154.7275390625,3197.2748801065914,3132.544627292276,3181.9559462687303,2405370
2023-07-20,3156.77880859375,3170.9979886535184,3131.940584552698,3147.4816096060504,1715404
2023-07-21,3070.187255859375,3130.892661714448,3061.7559309462104,3102.773187280526,3770223
2023-07-24,3094.2958984375,3111.3408007755556,3073.650637395516,3081.7628492870426,1680132
2023-07-25,3098.30615234375,3105.2792181395616,3081.0333776826646,3096.8022755718303,1272980
2023-07-26,3088.4169921875,3118.0861839499244,3085.4090157010746,3099.4005458932415,1066803
2023-07-27,3096.25537109375,3109.699914070163,3085.454295510359,3094.4780014441108,1701769
2023-07-28,3058.428466796875,3093.3387496319633,3036.1880906607657,3085.408792220562,2599831
2023-07-31,3118.632568359375,3123.3722948817326,3063.4415361987367,3066.6317666989726,2743678
2023-08-01,3146.524658203125,3153.7709950290664,3112.753742203544,3112.753742203544,1956167
2023-08-02,3136.13330078125,3141.374393886134,3111.477553853232,3130.937826905583,1914899
2023-08-03,3099.035400390625,3129.3882090010948,3069.913198256954,3117.3109079687597,2026351
2023-08-04,3138.776611328125,3163.7970883064404,3100.2203533858487,3100.2203533858487,2248493
2023-08-07,3175.692138671875,3179.2924970791487,3136.6801334786755,3148.2560679609046,1853889
2023-08-08,3163.432861328125,3181.070146163837,3150.6719384869994,3175.692417693925,1634225
2023-08-09,3156.049560546875,3160.1512856075137,3121.9141376043485,3158.2370582327517,1794589
2023-08-10,3137.45556640625,3158.2374646951694,3126.472012268179,3144.656284537411,1096701
2023-08-11,3143.561767578125,3159.831808251447,3111.841719602854,3133.8088225124093,1679974
2023-08-14,3144.519287109375,3149.213394617888,3109.1076379281085,3136.178979187144,1190425
2023-08-16,3152.312255859375,3159.239702558436,3131.165629535196,3144.6557916406823,1328445
2023-08-17,3131.667236328125,3154.5002181176783,3111.112990794358,3149.213505497685,1843241
2023-08-18,3069.09326171875,3108.1962872876197,3059.431330874163,3108.1962872876197,2526749
2023-08-21,3100.5849609375,3107.968154886351,3073.559239908139,3076.2937232176655,1375579
2023-08-22,3082.810791015625,3109.1074942796968,3067.224369814653,3099.081055570498,1222012
2023-08-23,3097.48583984375,3100.9039438382806,3077.205089476201,3088.143022258699,1330046
2023-08-24,3087.9150390625,3110.975891033685,3079.1192074418814,3106.372799977861,1152881
2023-08-25,3082.036376953125,3086.138102175971,3053.73442840892,3076.2939171345733,1158046
2023-08-28,3076.795166015625,3093.6121942799687,3062.712621128665,3093.6121942799687,1037485
2023-08-29,3077.342041015625,3089.556200731551,3067.178966440109,3081.8084975473785,944517
2023-08-30,3090.832275390625,3106.464539813538,3083.6315577486384,3097.258356216005,1188200
2023-08-31,3059.704833984375,3114.941268101216,3047.7185475864435,3099.9928470608975,3417652
2023-09-01,3080.122314453125,3089.0550054789314,3059.7049257080084,3068.0906309950083,1277950
2023-09-04,3115.94384765625,3129.023882322115,3071.7819850635196,3079.0283215980144,1828332
2023-09-05,3125.83349609375,3141.9212836855104,3103.775152977507,3117.310934204945,1501842
2023-09-06,3126.3349609375,3139.0958842003674,3097.3496132666887,3130.0721774776193,1314818
2023-09-07,3149.441162109375,3153.770760697037,3119.407464834157,3127.1551675699734,1885092
2023-09-08,3137.2724609375,3158.3280704200915,3131.0288578677555,3149.4410000920693,1518917
2023-09-11,3172.593505859375,3177.1965979731763,3140.098813249198,3155.594221035914,1783604
2023-09-12,3263.879638671875,3272.174105327243,3174.7354296463814,3182.938880368982,4476016
2023-09-13,3252.075439453125,3271.2168221792035,3231.2477030451937,3255.0377963035894,1754929
2023-09-14,3244.966064453125,3279.283743631725,3231.79501333232,3254.081009523971,2604721
2023-09-15,3279.83056640625,3288.0796357921176,3247.153400937542,3252.075604550965,2952897
2023-09-18,3286.985595703125,3298.971881144957,3258.820506435336,3263.195724267092,1395753
2023-09-20,3286.894775390625,3304.167551602088,3263.1502992373726,3263.1502992373726,1649396
2023-09-21,3267.981201171875,3285.937597907689,3215.752523000923,3270.943558229628,2004073
2023-09-22,3284.706787109375,3312.1428582437647,3249.52323591542,3266.796010717758,1989083
2023-09-25,3260.55224609375,3299.6098718496296,3243.689598958607,3283.658719154224,1238778
2023-09-26,3268.345947265625,3276.7772718114297,3223.044712861221,3251.8480295119207,1726062
2023-09-27,3271.626953125,3294.1408207023737,3241.000651722388,3272.264954709884,1541134
2023-09-28,3223.72802734375,3283.9322808574702,3215.160068443675,3281.38005186612,1755753
2023-09-29,3216.299560546875,3252.6224826131343,3195.289567953573,3224.138279675587,2243791
2023-10-03,3202.855224609375,3221.404005246326,3172.0922834404655,3221.404005246326,1948148
2023-10-04,3224.639404296875,3233.982222159653,3169.539610773689,3177.7430606044213,1788138
2023-10-05,3271.6728515625,3303.2560467713934,3236.8992030912727,3239.451432181438,2990768
2023-10-06,3300.885498046875,3313.2362908012565,3258.637869109981,3273.176159256762,2075691
2023-10-09,3316.336181640625,3353.3883449301275,3309.636607893801,3322.443150428711,4233074
2023-10-10,3307.72216796875,3325.13180122624,3282.610673537835,3317.885464751515,1848148
2023-10-11,3290.40380859375,3326.954825968897,3285.937574689828,3326.954825968897,2426417
2023-10-12,3229.014892578125,3271.0346556007717,3224.958786550778,3258.5928446615626,4241281
2023-10-13,3254.810302734375,3260.4159050312583,3213.018189889624,3217.575662499397,2890357
2023-10-16,3212.152099609375,3258.2735858136334,3207.6402465342494,3250.3892477395666,1671104
2023-10-17,3196.656494140625,3221.3578589700005,3193.2840093522973,3217.5752462064243,1672065
2023-10-18,3178.609130859375,3210.9215657245095,3175.6467737942685,3200.2571247966926,1408245
2023-10-19,3157.95556640625,3177.3294256477784,3154.5286181595566,3170.612517840815,1514545
2023-10-20,3193.50439453125,3198.027921337054,3147.3548274423742,3153.157658943837,1481211
2023-10-23,3116.37548828125,3179.2486146541296,3108.288023694424,3173.811234327899,1106272
2023-10-25,3098.052734375,3129.946110609001,3086.2638983706042,3098.418186283159,1518537
2023-10-26,3049.298828125,3083.065649974906,3043.1303207181386,3077.9024700555783,1984471
2023-10-27,3062.275146484375,3072.3732650438515,3049.5269439177077,3061.4070309033023,1108851
2023-10-30,3087.498046875,3091.4276593319496,3046.557388528169,3061.4074995333685,910972
2023-10-31,3078.542236328125,3106.1862890625,3061.4532301686027,3106.1862890625,999811
2023-11-01,3043.724365234375,3081.146823579833,3025.7672432636564,3065.976774735599,1563475
2023-11-02,3070.637451171875,3085.1218868690776,3055.193202126613,3055.193202126613,1245384
2023-11-03,3062.22998046875,3096.042542043059,3056.198684431494,3090.6508984949387,1402598
2023-11-06,3089.051513671875,3100.063486624272,3069.6321379850096,3084.2537855610026,1099852
2023-11-07,3080.095703125,3110.8925036423684,3076.0291020236123,3086.99533768145,1191144
2023-11-08,3090.239501953125,3108.8820129756928,3079.273266502525,3081.009497872084,992899
2023-11-09,3059.0771484375,3099.3324172908847,3054.14243153224,3098.0531123476367,2112352
2023-11-10,3046.283203125,3059.0771449775716,3036.139568807074,3050.441278848814,1338557
2023-11-13,3044.546630859375,3066.890289328859,3040.388555601047,3066.890289328859,1030990
2023-11-15,3111.029541015625,3118.9800168000415,3066.936137613749,3091.6559037281313,2059802
2023-11-16,3196.52099609375,3225.3073673120084,3120.077054215627,3134.561714373673,3951984
2023-11-17,3200.72412109375,3220.874622639635,3191.6770664120663,3196.5205315189633,2021292
2023-11-20,3216.397216796875,3229.4651366518156,3190.4893941274177,3190.4893941274177,1475621
2023-11-21,3207.806396484375,3234.1711418231757,3199.398994448308,3216.396747586853,1807236
2023-11-22,3226.037841796875,3228.3224741290987,3181.2135339255397,3198.485265113703,1798051
2023-11-23,3206.02490234375,3238.695148266586,3198.4856148230956,3225.9012058072935,2729804
2023-11-24,3159.28125,3202.643529603171,3155.5343635105573,3193.230799217134,1989733
2023-11-28,3171.20654296875,3181.350399374295,3137.25699707058,3159.2809411434473,1689195
2023-11-29,3211.05126953125,3214.93514513296,3176.370589662421,3181.1225810710157,1441634
2023-11-30,3187.153564453125,3213.7008135539186,3181.1220458782195,3197.982587796699,3266235
2023-12-01,3209.13134765625,3213.9748124979737,3189.3922594927312,3198.485050944408,1172141
2023-12-04,3209.863037109375,3242.1678310288294,3196.6579054208332,3239.2890601133026,1625213
2023-12-05,3227.363037109375,3233.2116065096975,3201.044028590681,3233.2116065096975,1377656
2023-12-06,3293.617431640625,3301.613644771774,3221.468564387526,3228.276947197519,1896572
2023-12-07,3303.48681640625,3317.788748405097,3282.2854733793333,3294.4397617823906,1967653
2023-12-08,3314.27001953125,3330.993570970187,3291.7436364771834,3320.0273369916845,1641155
2023-12-11,3329.07421875,3338.3042211150514,3303.577815310953,3310.797163063632,1102503
2023-12-12,3355.759521484375,3379.7936756866497,3318.2000758331174,3325.4651621953826,2236866
2023-12-13,3283.97607421875,3335.563024872104,3256.0578240052896,3329.6687183950803,3850968
2023-12-14,3351.326904296875,3361.150822552023,3315.0927276038888,3317.285885226711,3290396
2023-12-15,3528.385986328125,3560.325100013102,3350.8243262846063,3350.8243262846063,8531230
2023-12-18,3526.7412109375,3590.5281905815186,3500.1937384877283,3525.736106571666,2521612
2023-12-19,3487.445556640625,3522.9945699903956,3463.5026541544753,3513.7645660221524,2004435
2023-12-20,3454.40966796875,3562.9296988605265,3442.072653930527,3497.543479836221,2586083
2023-12-21,3461.218017578125,3478.763949441548,3420.871499435154,3432.660113142662,1517562
2023-12-22,3494.57373046875,3514.632758384625,3437.9148467634514,3472.6412593570217,2413058
2023-12-26,3468.57470703125,3503.712309330165,3463.639767096589,3490.7813789656334,1285231
2023-12-27,3482.876220703125,3489.2731911736523,3443.3978189924524,3471.727259647645,1293976
2023-12-28,3472.549560546875,3507.367445431527,3465.421686382815,3494.5735047759663,1682889
2023-12-29,3466.60986328125,3493.2945492321064,3441.0219794117156,3465.33055833123,1574996
2024-01-01,3482.784912109375,3501.884348671573,3447.9670270192705,3463.5025264784085,825907
2024-01-02,3457.28857421875,3482.785206409597,3442.7126637044803,3482.785206409597,1344068
2024-01-03,3373.717041015625,3446.9167605117736,3369.4219762467496,3442.484483918429,1803075
2024-01-04,3350.915771484375,3398.6188470061647,3336.4768514169155,3382.8548848897744,3598144
2024-01-05,3415.890625,3424.892165201283,3358.2723788278463,3358.4093675177683,1963127
2024-01-08,3361.42529296875,3417.5815111616193,3356.0334267910252,3415.890793989658,1067805
2024-01-09,3372.026123046875,3429.096421850745,3365.4921632868704,3390.348920468523,1370944
2024-01-10,3393.181884765625,3407.986258562806,3370.289822773917,3372.11752875156,1292227
2024-01-11,3413.743408203125,3447.9671563203865,3387.6528620407294,3403.188362082459,1777909
2024-01-12,3548.30810546875,3568.824058571868,3492.3803522837784,3516.505979741258,6813450
2024-01-15,3567.49951171875,3623.4272726675763,3550.319030091686,3618.8580075065834,2801505
2024-01-16,3528.660400390625,3563.1126115927123,3523.405745987789,3563.1126115927123,1432672
2024-01-17,3549.95361328125,3573.119654011733,3484.1104570374932,3490.0047645318223,3458696
2024-01-18,3566.40234375,3572.06818699225,3529.299827526345,3562.198531252639,2239110
2024-01-19,3628.4716796875,3647.336180140823,3602.7055327268636,3630.266062846807,2941975
2024-01-23,3550.436767578125,3620.051280568456,3536.173365803367,3588.8559304230384,2618854
2024-01-24,3535.299072265625,3573.8101208438484,3501.98717363284,3570.451409769425,2657709
2024-01-25,3506.312255859375,3552.9673375818998,3477.2332310375527,3533.550617096936,2205154
2024-01-29,3497.754150390625,3515.2383200453005,3479.211818227295,3497.570151432114,1646747
2024-01-30,3497.33984375,3540.8202098796714,3484.8708260966287,3503.689267668841,1411621
2024-01-31,3511.510986328125,3528.120990540642,3493.5667089896942,3507.139944412353,2459358
2024-02-01,3546.66357421875,3593.364709605868,3501.4809356666156,3515.2381710106256,2363107
2024-02-02,3649.866455078125,3666.522292350957,3563.089715877142,3565.896430136547,2826510
2024-02-05,3656.307861328125,3701.1225020871434,3646.001448771063,3665.233944757109,1691523
2024-02-06,3806.027587890625,3818.818548187844,3671.675550213635,3678.1170862666413,4474396
2024-02-07,3757.6240234375,3823.511826118587,3748.927994541734,3821.671387213115,2124267
2024-02-08,3804.279541015625,3826.272697294097,3760.0629489197368,3763.697771027623,2345173
2024-02-09,3803.91162109375,3850.8886480018823,3772.9000434452996,3806.533887272955,2100596
2024-02-12,3791.948486328125,3827.7449332471438,3778.006802130109,3800.5063475256047,1013716
2024-02-13,3818.450439453125,3837.3149373465553,3755.8755196115026,3796.3193423865514,1257415
2024-02-14,3772.991943359375,3786.6110118014235,3726.4287482560744,3779.3413678448446,1391283
2024-02-15,3775.844970703125,3815.506073147937,3757.2563563905555,3798.6662354102896,1091582
2024-02-16,3798.941650390625,3817.0243214473626,3772.9917323521654,3785.0925278553214,1307556
2024-02-19,3776.396240234375,3798.9416158104596,3731.4897126948135,3794.1104639012988,772291
2024-02-20,3709.082763671875,3771.059638965151,3690.0803202172415,3756.4282382838423,1193648
2024-02-21,3673.05615234375,3739.174013609637,3663.0258496095253,3692.840871691211,1885939
2024-02-22,3761.029296875,3768.2528853223134,3654.1917205441428,3654.1917205441428,2982052
2024-02-23,3728.821533203125,3800.5065425299695,3723.5761023123614,3800.5065425299695,2538072
2024-02-26,3681.84423828125,3726.888937419443,3665.0041766684662,3714.0058645493514,1379284
2024-02-27,3776.94921875,3794.9856126910304,3679.958163227796,3679.958163227796,2960475
2024-02-28,3790.33837890625,3823.4200011181556,3762.777624498999,3768.8511632078385,1939225
2024-02-29,3768.390869140625,3807.9603066412583,3740.278119193048,3771.979635234801,3772719
2024-03-01,3767.700927734375,3809.7088594718166,3760.7532253406666,3779.525838576427,2043265
2024-03-04,3755.139404296875,3789.371522353806,3750.722306075315,3777.500781504877,1749271
2024-03-05,3692.012939453125,3739.7722441428095,3662.4738020886766,3737.9318050462825,2070859
2024-03-06,3740.048095703125,3747.1337408010263,3642.642773405773,3675.4026769184316,1744204
2024-03-07,3780.813720703125,3794.9850103625763,3715.570026925066,3740.692062833141,2688905
2024-03-11,3793.466796875,3821.6714335783654,3762.7773878887397,3762.7773878887397,2304068
2024-03-12,3857.790283203125,3892.482738841845,3792.270473640545,3793.4670286122573,4039801
2024-03-13,3817.990478515625,3902.6506674824695,3802.2546361359555,3869.522767451965,2837260
2024-03-14,3871.91552734375,3887.927256237985,3760.016750056428,3822.085732966261,2919608
